rho_A,sigma,alpha,beta,pool_dim,seed,R2_ridge,R2_mlp,R2_gap,Rhat_ridge,Rhat_mlp,Rhat_gap,drop_S_ridge,drop_E_ridge,drop_S_mlp,drop_E_mlp
0.7,0.1,0.0,0.6,64,1,0.47764822840690613,0.3346700668334961,-0.14297816157341003,0.06913449805088226,0.03297747619791346,-0.0361570218529688,0.06516636411348979,0.8774363299210867,0.021703402201334637,0.6364246507485708
0.7,0.1,0.0,0.6,64,2,0.47832173109054565,0.34107616543769836,-0.1372455656528473,0.07028039525786826,0.033917949136066855,-0.03636244612180141,0.06654684742291768,0.8803295493125916,0.022902945677439373,0.6523426473140717
0.7,0.1,0.0,0.6,128,0,0.5959164500236511,0.39804911613464355,-0.19786733388900757,0.06467313418884396,0.032418759814434886,-0.032254374374409076,0.07570836941401164,1.094922532637914,0.025700996319452923,0.7670806050300598
0.7,0.1,0.0,0.6,128,1,0.5937899351119995,0.3980509042739868,-0.1957390308380127,0.06419376538823438,0.03132841008837864,-0.032865355299855736,0.07507886489232381,1.0944874385992687,0.024687737226486206,0.7633425891399384
0.7,0.1,0.0,0.6,128,2,0.5955195426940918,0.39823219180107117,-0.19728735089302063,0.06439238925993905,0.03221227639729303,-0.03218011286264602,0.0751888354619344,1.0924776593844097,0.02529802918434143,0.7600556313991547
0.7,0.1,0.0,0.6,512,0,0.9766815900802612,0.5803388357162476,-0.39634275436401367,0.039066860696860946,0.03166395060155353,-0.007402910095307413,0.0727407733599345,1.7892151673634846,0.035361667474110924,1.0814183553059895
0.7,0.1,0.0,0.6,512,1,0.9766783118247986,0.5801101922988892,-0.3965681195259094,0.03922199860174045,0.031926621381752215,-0.007295377219988235,0.07314425706863403,1.7917341192563374,0.03562694787979126,1.0802740255991619
0.7,0.1,0.0,0.6,512,2,0.9767046570777893,0.5779624581336975,-0.3987421989440918,0.03941398240779474,0.03177235043452366,-0.007641631973271085,0.07347029447555542,1.7905964652697246,0.03532872597376505,1.0766043066978455
0.7,0.1,0.0,0.6,1024,0,0.9624001383781433,0.4920090436935425,-0.47039109468460083,0.15739353831247593,0.03460228298890518,-0.12279125532357076,0.3055264353752136,1.635636071364085,0.033733874559402466,0.9411692718664805
0.7,0.1,0.0,0.6,1024,1,0.9624490737915039,0.49109533429145813,-0.4713537395000458,0.15912278957034806,0.03463684259546848,-0.12448594697487958,0.3093486428260803,1.6347389618555705,0.03368119398752848,0.9387282828489939
0.7,0.1,0.0,0.6,1024,2,0.9625411629676819,0.49015799164772034,-0.47238317131996155,0.15888617046838222,0.034348279535010996,-0.12453789093337123,0.3087162772814433,1.6342865427335103,0.03335012992223104,0.9375902016957601
0.7,0.1,0.0,0.85,64,0,0.7378911972045898,0.46769213676452637,-0.2701990604400635,0.09881426235055185,0.044987495259391316,-0.053826767091160535,0.13596832752227783,1.2400306860605876,0.0374051034450531,0.7940504650274912
0.7,0.1,0.0,0.85,64,1,0.7320736050605774,0.4629112482070923,-0.2691623568534851,0.09975555921134856,0.04437755535404019,-0.055378003857308365,0.13637924194335938,1.2307550112406414,0.036502679189046226,0.7860455413659414
0.7,0.1,0.0,0.85,64,2,0.7303907871246338,0.4619657099246979,-0.2684250771999359,0.10149105441007755,0.04498715928870302,-0.056503895121374534,0.13811874389648438,1.2227769990762074,0.03700737158457438,0.7856133977572123
0.7,0.1,0.0,0.85,128,0,0.7897645831108093,0.5031861662864685,-0.2865784168243408,0.09305481040451949,0.05051248657684467,-0.04254232382767482,0.1347851355870565,1.3136637409528096,0.044676770766576133,0.839793066183726
0.7,0.1,0.0,0.85,128,1,0.7859193086624146,0.49893471598625183,-0.2869845926761627,0.09101014557727448,0.04854220086014691,-0.042467944717127566,0.13133249680201212,1.311720867951711,0.04247528314590454,0.8325423796971639
0.7,0.1,0.0,0.85,128,2,0.7865123152732849,0.4977335035800934,-0.28877881169319153,0.09157770083712675,0.05105859242761094,-0.040519108409515815,0.13220179080963135,1.3114006320635478,0.0445099671681722,0.8272329668203989
0.7,0.1,0.0,0.85,512,0,0.9781973361968994,0.6418587565422058,-0.3363385796546936,0.06631464993762329,0.05602604762595721,-0.010288602311666076,0.11652135848999023,1.6405769387880962,0.06266035636266072,1.0557543635368347
0.7,0.1,0.0,0.85,512,1,0.978365957736969,0.6401312947273254,-0.33823466300964355,0.06644355362266038,0.05611584316578829,-0.010327710456872093,0.11691947778065999,1.642761806646983,0.06254031260808308,1.0519455273946126
0.7,0.1,0.0,0.85,512,2,0.9782926440238953,0.6392570734024048,-0.3390355706214905,0.06653804181392002,0.05587855715440224,-0.010659484659517778,0.11708641052246094,1.6426048477490742,0.06232577562332153,1.053053339322408
0.7,0.1,0.0,0.85,1024,0,0.9662221074104309,0.554050087928772,-0.41217201948165894,0.19215990230512245,0.05979305897484546,-0.13236684333027698,0.3755328257878621,1.5787397424379985,0.05867648124694824,0.9226494828859965
0.7,0.1,0.0,0.85,1024,1,0.9664531350135803,0.5523160696029663,-0.414137065410614,0.19338037111314585,0.05970064879304925,-0.1336797223200966,0.3784794807434082,1.5786968270937602,0.05836215615272522,0.9192177752653757
0.7,0.1,0.0,0.85,1024,2,0.9664122462272644,0.5519501566886902,-0.4144620895385742,0.19353910350998768,0.059666280933780375,-0.1338728225762073,0.3788074056307475,1.5784580707550049,0.058399359385172524,0.9203671813011169
0.9,0.1,0.0,0.0,64,0,0.35806769132614136,0.2638860046863556,-0.09418168663978577,0.030705868251818827,0.01856571753309267,-0.012140150718726157,0.022431105375289917,0.7080841561158498,0.01015456517537435,0.5367979109287262
0.9,0.1,0.0,0.0,64,1,0.35797029733657837,0.26245173811912537,-0.095518559217453,0.029462639216874448,0.019558943587843602,-0.009903695629030845,0.021603822708129883,0.7116578022638956,0.010627071062723795,0.5327085653940836
0.9,0.1,0.0,0.0,64,2,0.3544808626174927,0.2634683847427368,-0.09101247787475586,0.027916038103525293,0.01628066594152294,-0.011635372162002354,0.0203000803788503,0.7068833510080973,0.009011884530385336,0.5445210337638855
0.9,0.1,0.0,0.0,128,0,0.49871960282325745,0.34590309858322144,-0.152816504240036,0.03580520967014672,0.021402834290854263,-0.014402375379292457,0.03661027550697327,0.9858743250370026,0.01568583647410075,0.7172001103560129
0.9,0.1,0.0,0.0,128,1,0.5013259649276733,0.3406154215335846,-0.16071054339408875,0.036172655846224734,0.020985070215859998,-0.015187585630364736,0.03716270128885905,0.990207294623057,0.015230695406595865,0.7105565071105957
0.9,0.1,0.0,0.0,128,2,0.49435916543006897,0.3416093587875366,-0.15274980664253235,0.035801252956345724,0.020685078239059525,-0.015116174717286199,0.03635473052660624,0.9791049957275391,0.014933158953984579,0.7069958945115408
0.9,0.1,0.0,0.0,512,0,0.965551495552063,0.5455869436264038,-0.4199645519256592,0.06079286085399996,0.03995566228392258,-0.020837198570077375,0.11545624335606892,1.7837181289990742,0.04446778694788615,1.068460504213969
0.9,0.1,0.0,0.0,512,1,0.9653448462486267,0.546105682849884,-0.4192391633987427,0.06207605637183476,0.04036087566787788,-0.02171518070395688,0.11797640721003215,1.7825374801953633,0.044951299826304116,1.068783203760783
0.9,0.1,0.0,0.0,512,2,0.9655298590660095,0.5455252528190613,-0.42000460624694824,0.061634746473800926,0.04067637214907553,-0.020958374324725394,0.11701871951421101,1.7815648913383484,0.04527952273686727,1.06788569688797
0.9,0.1,0.0,0.0,1024,0,0.9520628452301025,0.42930588126182556,-0.522756963968277,0.20246610327203363,0.04485261666954082,-0.1576134866024928,0.3882572452227275,1.5293834805488586,0.04105378190676371,0.8742502729098002
0.9,0.1,0.0,0.0,1024,1,0.9519950747489929,0.4286406636238098,-0.5233544111251831,0.2053524097944534,0.04573488950159099,-0.1596175202928624,0.3940577308336894,1.524876316388448,0.041730682055155434,0.8707167406876882
0.9,0.1,0.0,0.0,1024,2,0.9521926045417786,0.42859363555908203,-0.5235989689826965,0.20470905940650888,0.045869794672501726,-0.15883926473400717,0.39256976048151654,1.525126318136851,0.041881819566090904,0.8711769779523214
0.9,0.1,0.0,0.3,64,0,0.37150606513023376,0.2696399390697479,-0.10186612606048584,0.05230765373006562,0.02769146706486025,-0.02461618666520537,0.03953881065050761,0.716350773970286,0.015810400247573853,0.5551380515098572
0.9,0.1,0.0,0.3,64,1,0.36982211470603943,0.2680065631866455,-0.10181555151939392,0.05123433193087109,0.029432946485258866,-0.021801385445612224,0.03825456897417704,0.7084043125311533,0.016511837641398113,0.5444866220156351
0.9,0.1,0.0,0.3,64,2,0.36694881319999695,0.2733355760574341,-0.09361323714256287,0.04919171877730338,0.02618929541682518,-0.023002423360478197,0.036760816971460976,0.7105360428492228,0.014866928259531656,0.5528050164381663
0.9,0.1,0.0,0.3,128,0,0.511633038520813,0.34699591994285583,-0.16463711857795715,0.0560038714051233,0.03176207744714649,-0.024241793957976807,0.05823127428690592,0.9815410276254019,0.023162702719370525,0.70609383781751
0.9,0.1,0.0,0.3,128,1,0.5122114419937134,0.34717196226119995,-0.16503947973251343,0.0562927237558374,0.031754979630553445,-0.024537744125283957,0.05843965212504069,0.9796989957491556,0.023157477378845215,0.7060975134372711
0.9,0.1,0.0,0.3,128,2,0.5084928274154663,0.34486711025238037,-0.16362571716308594,0.056532744041519076,0.03099059890354459,-0.025542145137974485,0.058207958936691284,0.9714246888955435,0.02237415313720703,0.6995916664600372
0.9,0.1,0.0,0.3,512,0,0.9658437967300415,0.5487327575683594,-0.41711103916168213,0.06504532994963287,0.04421516120005853,-0.020830168749574343,0.12211962540944417,1.7553345362345378,0.048890650272369385,1.0568533738454182
0.9,0.1,0.0,0.3,512,1,0.965674102306366,0.549680233001709,-0.415993869304657,0.06580996377144259,0.044508678614164715,-0.021301285157277874,0.12368148565292358,1.7556917667388916,0.04919662078221639,1.0561298529307048
0.9,0.1,0.0,0.3,512,2,0.9657717347145081,0.548164427280426,-0.41760730743408203,0.065497146893665,0.04508975863511334,-0.020407388258551658,0.12299237648646037,1.7548356254895527,0.04970502853393555,1.052652359008789
0.9,0.1,0.0,0.3,1024,0,0.952727198600769,0.43304377794265747,-0.5196834206581116,0.208381824928333,0.04967206868769259,-0.1587097562406404,0.39975976943969727,1.5186405976613362,0.04508445660273234,0.8625575602054596
0.9,0.1,0.0,0.3,1024,1,0.9527076482772827,0.43221333622932434,-0.5204943120479584,0.2111908129929581,0.049775002961865926,-0.16141581003109218,0.40555604298909503,1.5147739052772522,0.04507111509641012,0.86042586962382
0.9,0.1,0.0,0.3,1024,2,0.9528934359550476,0.43159037828445435,-0.5213030576705933,0.21054123611396564,0.0500355645594209,-0.16050567155454473,0.4040888746579488,1.515197257200877,0.045354982217152916,0.8610999087492625
0.9,0.1,0.0,0.6,64,0,0.48270630836486816,0.33735930919647217,-0.145346999168396,0.09750253410589416,0.053896419848912254,-0.0436061142569819,0.09137203296025594,0.8457526663939158,0.03528724114100138,0.6194360454877218
0.9,0.1,0.0,0.6,64,1,0.4803140163421631,0.33335384726524353,-0.14696016907691956,0.10121923898283854,0.05317187377200319,-0.048047365210835344,0.09415019551912944,0.8360108733177185,0.034209867318471275,0.6091729005177816
0.9,0.1,0.0,0.6,64,2,0.4794522225856781,0.33943185210227966,-0.14002037048339844,0.10204172773876957,0.05629007637691147,-0.0457516513618581,0.0952652891476949,0.8383262058099111,0.037033925453821816,0.6208782295385996
0.9,0.1,0.0,0.6,128,0,0.5970484018325806,0.39363184571266174,-0.20341655611991882,0.0995924018247926,0.05550890361532876,-0.04408349820946385,0.11410235365231831,1.0315910081068675,0.04247493545214335,0.7227164606253306
0.9,0.1,0.0,0.6,128,1,0.5971561074256897,0.3937967121601105,-0.20335939526557922,0.0979596621935615,0.05575053692902081,-0.042209125264540695,0.11247322956720988,1.035685380299886,0.04284022251764933,0.725586861371994
0.9,0.1,0.0,0.6,128,2,0.5956329107284546,0.39185774326324463,-0.20377516746520996,0.097996696366566,0.05643494904194697,-0.04156174732461902,0.11175033450126648,1.0285976429780324,0.04266106088956197,0.7132723033428192
0.9,0.1,0.0,0.6,512,0,0.96657794713974,0.5647854208946228,-0.4017925262451172,0.08286474915815742,0.061286066255086154,-0.021578682903071265,0.1498060623804728,1.6580321788787842,0.06576076149940491,1.0072524944941204
0.9,0.1,0.0,0.6,512,1,0.9665905833244324,0.5660156607627869,-0.4005749225616455,0.08336693826061714,0.06190302568938249,-0.02146391257123465,0.15093104044596353,1.6595113674799602,0.06655917565027873,1.0086576640605927
0.9,0.1,0.0,0.6,512,2,0.9666203260421753,0.5639126300811768,-0.40270769596099854,0.08349889400337442,0.06192609344236179,-0.02157280056101263,0.15109084049860635,1.658404270807902,0.06637339790662129,1.0054429272810619
0.9,0.1,0.0,0.6,1024,0,0.9547518491744995,0.451763391494751,-0.5029884576797485,0.22993939007316067,0.06717928271928768,-0.16276010735387297,0.44186071554819745,1.4797792236010234,0.05954110622406006,0.8267605006694794
0.9,0.1,0.0,0.6,1024,1,0.9548702239990234,0.4511403739452362,-0.5037298500537872,0.23233494876780733,0.06786622105539696,-0.1644687277124104,0.44717077414194745,1.4775107105573018,0.06016401449839274,0.8263449668884277
0.9,0.1,0.0,0.6,1024,2,0.9549694657325745,0.4502691328525543,-0.5047003328800201,0.23199695415118204,0.06762817044742597,-0.16436878370375607,0.4462983012199402,1.477426528930664,0.059847364823023476,0.8250999053319296
0.9,0.1,0.0,0.85,64,0,0.7392602562904358,0.46152663230895996,-0.27773362398147583,0.1467129585945558,0.08405754187194261,-0.06265541672261318,0.19310786326726279,1.1231212218602498,0.0649059812227885,0.7072553237279257
0.9,0.1,0.0,0.85,64,1,0.7302733063697815,0.4592982530593872,-0.2709750533103943,0.14871657180778894,0.08448041483792103,-0.06423615696986791,0.1934735377629598,1.1074812610944111,0.06527424852053325,0.7073811491330465
0.9,0.1,0.0,0.85,64,2,0.7313916683197021,0.4587256610393524,-0.27266600728034973,0.14675251790443408,0.0864264241687695,-0.06032609373566458,0.19147525231043497,1.113274097442627,0.0671735405921936,0.7100602885087332
0.9,0.1,0.0,0.85,128,0,0.7932668924331665,0.49785783886909485,-0.29540905356407166,0.1471731256693898,0.09644457446677188,-0.05072855120261793,0.20337243874867758,1.1784860889116924,0.07936050494511922,0.7435007641712824
0.9,0.1,0.0,0.85,128,1,0.7873407602310181,0.49440333247184753,-0.29293742775917053,0.1475084784671903,0.09601267190111334,-0.05149580656607697,0.2023169994354248,1.1692448357741039,0.07837239901224773,0.7378990103801092
0.9,0.1,0.0,0.85,128,2,0.7881148457527161,0.49348291754722595,-0.2946319282054901,0.14531621998680735,0.09843431925958372,-0.04688190072722363,0.19980543851852417,1.1751645306746166,0.08033619324366252,0.7358038872480392
0.9,0.1,0.0,0.85,512,0,0.9685300588607788,0.6268768906593323,-0.34165316820144653,0.14040977981853955,0.11371998742971122,-0.026689792388828334,0.2363791267077128,1.4471156199773152,0.118777334690094,0.925694594780604
0.9,0.1,0.0,0.85,512,1,0.968771755695343,0.6239683628082275,-0.3448033928871155,0.14072045693101284,0.11387608489369398,-0.02684437203731886,0.23691362142562866,1.4466626445452373,0.11833067735036214,0.9207872152328491
0.9,0.1,0.0,0.85,512,2,0.9686834216117859,0.6256279349327087,-0.34305548667907715,0.14091612434115794,0.11525486242424121,-0.025661261916916728,0.2374620040257772,1.4476681053638458,0.12028481562932332,0.9233571887016296
0.9,0.1,0.0,0.85,1024,0,0.9577766060829163,0.5146551728248596,-0.44312143325805664,0.2775737442653494,0.12240070024635895,-0.15517304401899046,0.5333455403645834,1.3881097535292308,0.10681241750717163,0.7658330599466959
0.9,0.1,0.0,0.85,1024,1,0.9580857753753662,0.512039840221405,-0.4460459351539612,0.27918773684674225,0.12256512142953013,-0.15662261541721212,0.5367962718009949,1.3859109282493591,0.10621644059816997,0.7603958497444788
0.9,0.1,0.0,0.85,1024,2,0.9580065608024597,0.5128058195114136,-0.44520074129104614,0.2793443473919897,0.12330304035981741,-0.15604130703217228,0.5374393363793691,1.3864919741948445,0.10729191700617473,0.7628562698761622
